_id,name,bID,address,tel,category,mainMn,price,menu,opngTm,rating,rvwCnt,img,tags
429,옛날중국집,,서울시 성북구 성북동 184-2,02-764-0094,정통 중식 / 일반 중식,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,11:00 - 21:00,3.2,23,https://mp-seoul-image-production-s3.mangoplate.com/185788/400_1452387739517_1612676,"시큼하고, 돼지고기, 달콤하고, 변하고, 주인"
430,묵전,,서울시 강남구 신사동 645-11,02-548-1461,전통 주점 / 포차,시골장터모둠전 (소),16000,"시골장터모둠전 (소):16,000원//모듬 해물 파전:22,000원//웰빙 녹두 빈대떡:15,000원//묵전 최고 한방 도마보쌈:33,000원//고향집 도토리묵:15,000원/",월-토: 11:30 - 02:00 일: 11:30 - 23:00,4.3,153,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/52544_1449124033076.jpg,"막걸리, 김치, 보삼, 맛있고, 스낵스"
431,레드플랜트,,서울시 마포구 서교동 392-15,070-8722-0802,카페 / 디저트,아메리카노,"4,500원","아메리카노:4,500원//라떼:5,000원//필터커피:7,000원//시그니쳐 밀크티:5,500원//",09:00 - 23:00,4.3,15,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/242283_1460024296353136.jpg,"커피, 좋은, 밝은, 좋은, 카페"
432,돈암순대,,서울시 성북구 동소문동5가 63-3,02-922-9210,탕 / 찌개 / 전골,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,09:00 - 19:00,4,20,https://mp-seoul-image-production-s3.mangoplate.com/243678/273344_1474853423514_11750,"순대, 김밥, 도남, 시장, 해장국"
433,맵당,,서울시 성동구 행당동 4-33 2F,02-2292-7292,고기 요리,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,11:00 - 01:00,3.7,15,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurant/266134_14377388731834210,"매운, 무대, 리브, 지도, 투나"
434,뽕나무쟁이,,서울시 강남구 대치동 896-5 1F,02-558-9279,고기 요리,족발 (중),34000,"족발 (중):34,000원//양념족발 (중):34,000원//모듬족발 (중):36,000원/",월-토: 12:00 - 24:00 일: 12:00 - 21:00,4.3,227,https://mp-seoul-image-production-s3.mangoplate.com/3000_1443145350860,"발, 돼지, 포, 포, 물베리, 스파이시"
435,정만,,서울시 성북구 안암동5가 15-19,010-2797-9677,카페 / 디저트,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,월-금: 12:00 - 22:00 토-일: 12:00 - 21:00,3.4,27,https://mp-seoul-image-production-s3.mangoplate.com/186825/reviews/cd71d20e6baa.jpg,"얼음, 물, 녹은, 얼음, 탱크"
436,더코너키친,,서울시 성동구 옥수동 365-17,02-6448-9090,이탈리안,깔죠네 샐러드,"18,500원","깔죠네 샐러드:18,500원//마약옥수수:20,000원//코너 피자:22,000원//마이셀바이스:10,000원//",11:30 - 22:00,4.1,51,https://mp-seoul-image-production-s3.mangoplate.com/90295_1430538122135,"피자, 파스타, 콘, 약, 비스마르크"
437,영동민물장어,,서울시 강남구 논현동 98-8 B1,"
해산물 요리
",업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,4.3,8,https://mp-seoul-image-production-s3.mangoplate.com/403559/1476505_1599481305200_55502,"장어, 장어, 조석, 강화, 아일랜드"
438,와플앨리,,서울시 성북구 동선동2가 135-20,02-6203-8879,카페 / 디저트,업데이트 준비중입니다.,"2,600원","와플:2,600원//아메리카노:3,800원//Open-12:00 아메리카노:2,000원//(오픈할인은 주말,공휴일 제외):무료//커피류 테이크아웃:3,000원//",11:00 - 23:00,3.9,14,https://mp-seoul-image-production-s3.mangoplate.com/251949/653683_1479125427584_17245,"와플, 와플, 젤라토, 벨지안, 과일"
439,코너룸,,,070-8224-6565,프랑스 음식,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,3.9,4,https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/408362/47875_1577463347867,"와인, 어깨, 크로켓, 코너, 룸"
440,가담,,서울시 강남구 신사동 608-8 옥산빌딩,02-545-5163,정통 중식 / 일반 중식,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,월-금: 11:00 - 22:00 토-일: 10:30 - 21:30,4.7,101,https://mp-seoul-image-production-s3.mangoplate.com/52544_1563335477650385.jpg,"JM, 중국인, 완스, 페퍼, 수프"
441,라멘오야지,,서울시 성동구 성수동1가 668-41 2F,010-2662-7960,라멘 / 소바 / 우동,오야지 라멘 ,"10,000원","오야지 라멘 :10,000원//마제 소바 :10,000원//카라미소돈코츠라멘:9,000원//가라아게:5,000원//히야시츄카:9,000원//",11:30 - 21:00,4.3,46,https://mp-seoul-image-production-s3.mangoplate.com/501928_1598691016903000.jpg,"라면, 오야지라멘, 맛있고, 마제소바, 숲"
442,짱고기,,서울시 성동구 행당동 19-111 1F,02-2292-0811,고기 요리,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,15:00 - 유동적,3.7,33,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/583621_1468404361946010.jpg,"배, 돼지고기, 황심리, 싸구려, 고기"
443,온정,,서울시 마포구 연남동 387-15 1F,02-6052-7038,돈부리 / 일본 카레 / 벤토,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,11:30 - 21:30,4.3,6,https://mp-seoul-image-production-s3.mangoplate.com/598225_1599969188690908.jpg,"이이트, 동차밥, 리치, 좌석, 미로"
444,정상호프,,서울시 성북구 안암동5가 101-47,02-921-4284,기타 양식,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,유동적,3.8,60,https://mp-seoul-image-production-s3.mangoplate.com/186742/58707_1423328878097,"지휘자, 감버로니, 파스타, 애넘, 카우스틱"
445,파씨오네,,서울시 강남구 신사동 646-23,02-546-7719,프랑스 음식,런치 코스,45000,"런치 코스:45,000원//디너 코스:80,000원/",12:00 - 22:30,4.7,111,https://mp-seoul-image-production-s3.mangoplate.com/13936/704481_1492338122499_12072,"최고, 램, 크루톤,1ch, 셀러리"
446,배꼽집,,서울시 강남구 논현동 140-3,02-539-3323,고기 요리,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,10:00 - 03:00,4.3,44,https://mp-seoul-image-production-s3.mangoplate.com/245757/35947_1462457277995_17660,"평양, 냉, 나벨, 누들, 고기"
447,서울브루어리,,서울시 마포구 합정동 368-10,070-7756-0915,치킨 / 호프 / 펍,로버스트포터 (ROBUST PORTER w/ Vanilla and Cacao),"9,000원","로버스트포터 (ROBUST PORTER w/ Vanilla and Cacao):9,000원//샐린저 호밀 IPA (RYE IPA):8,000원//캘리포니아 커먼 (California Common):7,500원//피냐블루닷 IPA (IPA):10,000원//루꼴라 샐러드:9,000원//",월-목: 18:00 - 24:00 금: 18:00 - 00:30 토-일: 13:00 - 00:30,4.3,20,https://mp-seoul-image-production-s3.mangoplate.com/345397/439642_1598600141178_8445,"맥주, 양조장, 피파, 아이리쉬, 세일링거"
448,미스터카츠,,서울시 성북구 안암동5가 101-66,02-925-6695,기타 한식,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,11:00 - 유동적,3.9,20,https://mp-seoul-image-production-s3.mangoplate.com/338154/573412_1511432905972_15557,"커틀릿, 동가스, 포크, 콜라, 카츠"
449,마사타코,,서울시 강남구 신사동 524-29 1F,02-545-6915,남미 음식,더 웍스 브렉퍼스트 부리또,"15,000원","더 웍스 브렉퍼스트 부리또:15,000원//마사탓스:14,000원//팅가데포요(치킨) 타코x 2:7,500원//토마티오 포크(돼지고기) 타코 x2:7,500원//칠리치포트레이 비프(소고기) 타코 x 2:8,000원//",12:00 - 23:00,4.3,150,https://mp-seoul-image-production-s3.mangoplate.com/330498/1257381_1548126501238_5774,"타코스, 부리토, 타코, 맛있고 멕시코"
450,함지곱창,,서울시 강남구 논현동 144-5,02-3444-6919,고기 요리,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,14:30 - 01:30,4.3,66,https://mp-seoul-image-production-s3.mangoplate.com/14418/595742_1475501187544_19784,"성서, 그릴, 성서, 대창, 튀김"
451,포테이토101,,서울시 성북구 동선동1가 85-103,070-4236-1010,치킨 / 호프 / 펍,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,17:00 - 02:00,3.9,16,https://mp-seoul-image-production-s3.mangoplate.com/96376/245306_144480261910331999,"맥주, 프라이, 프랑스, 감자, 맛있는 것"
452,성수스타우트,,서울시 성동구 성수동1가 656-939 2F,02-465-1201,치킨 / 호프 / 펍,stout sampler,"15,000원","stout sampler:15,000원//Mocha Stout:9,000원//robust porter:7,000원//imperial stout:8,000원//belgian wit:변동//",18:00 - 24:00,3.9,7,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/563823_1473423910062995.jpg,"튼튼한, 리브, 타번, 바닥, 두번째"
453,오브코하우스,,서울시 성동구 성수동1가 668-8 2F,"
카페 / 디저트
",업데이트 준비중입니다.,에스프레소,"4,000원","에스프레소:4,000원//아메리카노:4,500원//카페라떼:5,000원//바닐라빈라떼:5,500원//에멘탈오픈토스트:6,000원//",월요일 12:00 - 21:30,3.9,4,https://mp-seoul-image-production-s3.mangoplate.com/59540_1598423570602201.jpg,"부르코, 상담, 개방, 뒤틀림, 작업"
454,미아리우동집,,서울시 성북구 하월곡동 90-112,02-918-1112,라멘 / 소바 / 우동,업데이트 준비중입니다.,"4,000~5,000원","국수:4,000~5,000원//김밥류:1,500원//",매일 00:00 - 24:00,3.5,8,https://mp-seoul-image-production-s3.mangoplate.com/95965/91536_142850276392983527,"킴밥, 축제, 누들, 우돈, 볼스"
455,라오,,서울시 마포구 서교동 459-7 1F,070-4148-2108,태국 음식,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,4.4,13,https://mp-seoul-image-production-s3.mangoplate.com/348858/1059167_1597991567121_60074,"파이, 포티, 타이, 커리, 스토어"
456,또보겠지떡볶이집,,서울시 마포구 서교동 358-42,02-332-4982,기타 한식,즉석떡볶이 (2인),12000,"즉석떡볶이 (2인):12,000원//감자튀김 (진한치즈):6,000원//감자튀김 (버터갈릭):5,000원//감자튀김 (달콤베이컨):6,000원//그냥 볶음밥:2,000원/",11:30 - 22:00,4.1,302,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/662160_1485844248059175.jpg,"떡볶이, 즉석, 튀김, 쌀, 맛있다."
457,모퉁이우Ripe,,서울시 강남구 삼성동 169-8 9F,010-8294-5592,고기 요리,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,18:00 - 22:30,4.4,8,https://mp-seoul-image-production-s3.mangoplate.com/1718019_1597816570466640.jpg,"코너, 고기, 한우, 개인, 오마카제"
458,우제홍참치,,서울시 강남구 논현동 164-16 2F,02-517-1268,회 / 스시,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,17:00 - 24:00,4.3,23,https://mp-seoul-image-production-s3.mangoplate.com/619788_1507253064486301.jpg,"참치, 치프, 소이,12pcs, 혼마구로"
459,산동만두,,서울시 마포구 도화동 327-1,02-711-3958,퓨전 중식,업데이트 준비중입니다.,"6,000원","찐만두:6,000원//고기만두:4,500원//군만두:6,000원//완자탕:9,000원//해물누룽지탕:20,000원//",월-금: 17:30 - 01:00 토: 17:30 - 22:00,4.2,18,https://mp-seoul-image-production-s3.mangoplate.com/2031/odoldodol96_49.jpg,"중국어, 군만두, 위기, 덤플링, 카테고리"
460,테라13,,서울시 강남구 청담동 50-8 1F,02-546-6809,이탈리안,테라13 핀치 파스타,26000,"테라13 핀치 파스타:26,000원//블랙트러플 페스토 파케리 파스타:35,000원//소시지피자:30,000원/",12:00 - 22:30,4.4,108,https://mp-seoul-image-production-s3.mangoplate.com/779983_1510163890127042.jpg,"테라스, 주방장, 파스타, 트뤼플, 이탈리아"
461,들풀,,서울시 마포구 서교동 351-16,02-325-7224,한정식 / 백반 / 정통 한식,정선 곤드레 돌솥정식,"12,000원","정선 곤드레 돌솥정식:12,000원//용대리 황태 정식:11,000원//더덕 정식:11,000원//고등어구이정식:11,000원//들깨순두부정식:9,500원//",11:30 - 21:30,4.3,18,https://mp-seoul-image-production-s3.mangoplate.com/195464/h_twjoxtjsp7p2.jpg,"곤드레, 홍대, 제한, 스톤, 페릴라"
462,양인환대,,서울시 강남구 도곡동 954-16,02-577-1014,스테이크 / 바베큐,프렌치랙,"28,000원","프렌치랙:28,000원//양갈비:26,000원//격자육:25,000원//양등심:24,000원//제비추리:24,000원//",월-금: 16:00 - 24:00 토: 16:00 - 23:30,4.3,17,https://mp-seoul-image-production-s3.mangoplate.com/324560/687679_1591867620720_28217,"양, 양, 환대, 환, 양재"
463,히포크라테스 스프,,서울시 성북구 안암동5가 86-12,02-923-3932,브런치 / 버거 / 샌드위치,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,월-금: 11:20 - 21:00 토: 11:20 - 15:30,4,36,https://mp-seoul-image-production-s3.mangoplate.com/584169_1550669065988105.jpg,"수프, 해마, 홍합, 달콤함, 스틱"
464,그레이스톤,,서울시 성동구 성수동2가 333-140 서울숲코오롱디지털타워2차 106호,02-498-7878,카페 / 디저트,수박쥬스,5000,"수박쥬스:5,000원//아몬드라떼:5,000원/",월-금: 09:00 - 22:00 토-일: 12:30 - 22:00,3.7,15,https://mp-seoul-image-production-s3.mangoplate.com/199054_1436429196721,"꽃, 카페, 성수, 마트, 케이크"
465,다엔조,,서울시 마포구 연남동 383-99,02-336-0281,이탈리안,다엔조 뇨끼,"18,000원","다엔조 뇨끼:18,000원//비스큐 파스타/리조또:18,000원//양갈비 숄더랙 스테이크:43,000원//스테이크 샐러드:23,000원//까페산테 콘 풍기:25,000원//",11:30 - 22:00,4.3,90,https://mp-seoul-image-production-s3.mangoplate.com/231951_1518009373257897.jpg,"덴조, 뇨치, 파스타, 연남, 스테이크"
466,달바,,서울시 성동구 행당동 19-60,02-2293-1960,칵테일 / 와인,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,19:00 - 03:00,4,20,https://mp-seoul-image-production-s3.mangoplate.com/48956/reviews/f73c7d4b0d48.jpg,"칵테일, 칵테일, 영, 굿, 팝콘"
467,로컬릿,,서울시 성동구 옥수동 201-1 2F,02-2282-1124,이탈리안,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,4.1,14,https://mp-seoul-image-production-s3.mangoplate.com/59540_1598798634551923.jpg,"지방, 남양주, 테린, 옥수, 컬러"
468,피어커피로스터스,,서울시 성동구 성수동2가 299-39,02-474-1464,카페 / 디저트,에스프레소,"5,000원","에스프레소:5,000원//아메리카노:4,500원//브루잉커피:6,000원//",월-금: 08:00 - 17:00 토-일: 11:00 - 20:00,3.9,52,https://mp-seoul-image-production-s3.mangoplate.com/189671/95_143044952900030115,"라떼, 커피, 케이크, 카페, 콩"
469,백두산양꼬치구이,,서울시 성북구 동선동1가 85-88,02-921-3539,기타 중식,업데이트 준비중입니다.,"11,000원","양꼬치:11,000원//",15:00 - 05:00,4,27,https://mp-seoul-image-production-s3.mangoplate.com/96358/reviews/06d1a74f482c.jpg,"꼬치, 람, 리브, 스케이어, 양"
470,미야자키상점,,서울시 마포구 동교동 118-18,02-336-5718,이자카야 / 오뎅 / 꼬치,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,화-금: 19:00 - 02:00 토-일: 18:30 - 02:00,4.6,42,https://mp-seoul-image-production-s3.mangoplate.com/26135_1599742351893471.jpg,"야키토리, 미야자키, 네기마, 연남, 스플린"
471,메종드라카테고리,,서울시 강남구 청담동 85 송은아트스페이스,02-545-6640,프랑스 음식,런치 코스,45000,"런치 코스:45,000원//블랙트러플 에그베네딕트:28,000원//살몬 아보카도 토스트:25,000원//비프 립 아이:55,000원//머쉬룸 리조또:25,000원/",11:30 - 22:00,4.3,88,https://mp-seoul-image-production-s3.mangoplate.com/12806_1437908282789,"복숭아, 얼음, 물, 여름, 가지치기"
472,대흥샤브샤브무한리필,,서울시 성동구 행당동 286-12,02-2281-7885,탕 / 찌개 / 전골,샤브샤브,"15,900원","샤브샤브:15,900원//샤브샤브(1m20이하):8,000원//양다리바베큐(특):75,000원//양다리바베큐(대):65,000원//양다리바베큐(소):50,000원//",매일 12:00 - 00:00,3.8,10,https://mp-seoul-image-production-s3.mangoplate.com/350721/103661_1577718426985_29203,"양, 칭기즈, 실망, 왕십니, 몽골"
